0.000000,0.000000,0.328767,4.009132,11.913242,11.456621,4.214612,0.210046,0.000000,0.100457,4.191781,10.785388,11.543379,11.210046,6.995434,0.529680,0.000000,1.771689,10.502283,11.118721,9.374429,12.200913,6.004566,0.246575,0.000000,4.178082,13.351598,12.242009,12.242009,14.086758,5.246575,0.004566,0.000000,2.525114,7.050228,6.799087,10.958904,14.000000,3.118721,0.000000,0.000000,0.383562,0.913242,1.735160,11.328767,11.803653,0.931507,0.000000,0.000000,0.000000,0.073059,2.694064,13.369863,8.872146,0.853881,0.000000,0.000000,0.000000,0.228311,4.621005,11.305936,6.611872,1.109589,0.000000
0.000000,0.003876,3.100775,11.251938,11.201550,2.899225,0.259690,0.000000,0.000000,0.364341,10.073643,13.344961,11.313953,8.426357,0.988372,0.069767,0.000000,2.023256,13.624031,7.604651,2.852713,10.678295,3.724806,0.085271,0.000000,4.108527,13.624031,3.844961,1.577519,10.166667,6.220930,0.007752,0.011628,4.949612,12.945736,3.577519,2.647287,10.728682,6.418605,0.000000,0.093023,3.147287,12.271318,3.100775,3.864341,11.868217,4.837209,0.003876,0.093023,1.015504,10.639535,9.162791,11.209302,11.585271,1.957364,0.003876,0.000000,0.034884,3.348837,11.899225,12.678295,4.189922,0.193798,0.000000
0.000000,0.424762,6.792381,12.874286,13.340952,10.106667,3.645714,0.304762,0.003810,1.649524,9.952381,10.312381,9.900952,12.916190,5.352381,0.182857,0.005714,1.744762,4.550476,2.361905,7.367619,12.415238,2.750476,0.007619,0.000000,1.451429,5.499048,7.529524,12.868571,10.923810,2.622857,0.000000,0.000000,1.647619,7.984762,12.634286,14.720000,10.550476,3.447619,0.000000,0.001905,0.742857,3.912381,11.590476,10.331429,4.640000,0.760000,0.000000,0.000000,0.247619,5.196190,12.792381,6.038095,2.190476,0.333333,0.001905,0.000000,0.411429,8.055238,11.287619,3.405714,1.344762,0.340952,0.019048
0.000000,0.202749,6.546392,13.298969,11.694158,4.714777,0.969072,0.017182,0.000000,1.769759,13.058419,11.862543,11.597938,7.759450,0.848797,0.000000,0.000000,2.673540,12.460481,9.910653,10.305842,8.982818,1.137457,0.000000,0.000000,1.529210,8.859107,12.065292,12.580756,12.384880,2.467354,0.000000,0.000000,0.250859,1.652921,2.467354,4.735395,12.656357,4.883162,0.000000,0.000000,0.243986,1.323024,0.907216,2.542955,11.556701,6.512027,0.013746,0.000000,0.890034,7.412371,7.058419,8.250859,12.422680,5.525773,0.158076,0.000000,0.171821,6.697595,13.487973,13.054983,8.419244,2.642612,0.329897
0.000000,0.573684,8.191228,13.828070,12.912281,5.729825,0.659649,0.000000,0.000000,4.105263,13.928070,9.077193,10.780702,10.854386,1.398246,0.000000,0.000000,3.764912,8.198246,2.731579,8.598246,9.812281,1.224561,0.000000,0.000000,1.615789,7.277193,11.556140,14.070175,8.715789,1.150877,0.000000,0.000000,0.235088,3.300000,8.319298,11.208772,12.970175,3.371930,0.000000,0.000000,0.131579,1.657895,1.205263,2.194737,12.366667,6.998246,0.007018,0.000000,0.829825,7.738596,6.331579,7.124561,13.557895,6.075439,0.031579,0.000000,0.468421,8.763158,14.447368,13.584211,8.417544,1.405263,0.021053
0.000000,0.058201,5.476190,13.650794,11.269841,2.783069,0.068783,0.000000,0.000000,1.920635,14.047619,12.444444,12.380952,10.788360,0.735450,0.000000,0.000000,5.306878,13.941799,2.507937,2.746032,12.825397,3.322751,0.000000,0.000000,6.317460,11.952381,0.730159,0.333333,9.015873,6.936508,0.000000,0.000000,6.333333,11.222222,0.486772,0.264550,8.058201,7.962963,0.000000,0.000000,3.883598,13.201058,1.788360,1.640212,10.767196,7.312169,0.000000,0.000000,0.968254,13.375661,11.264550,10.841270,13.846561,3.444444,0.010582,0.000000,0.026455,5.253968,13.841270,13.777778,6.560847,0.412698,0.015873
0.000000,0.867384,10.301075,13.637993,6.164875,0.584229,0.050179,0.000000,0.000000,5.089606,14.362007,12.939068,12.243728,2.870968,0.028674,0.000000,0.000000,5.225806,9.136201,4.426523,11.580645,4.344086,0.025090,0.000000,0.000000,1.505376,3.275986,4.010753,12.060932,4.043011,0.010753,0.000000,0.000000,0.100358,0.383513,6.673835,12.150538,2.301075,0.000000,0.000000,0.000000,0.014337,2.093190,10.910394,9.645161,2.143369,0.437276,0.000000,0.000000,0.770609,10.430108,14.971326,13.118280,11.673835,8.043011,0.598566,0.000000,0.853047,10.351254,13.702509,12.645161,12.021505,9.974910,1.727599
0.000000,0.000000,3.326531,11.448980,13.795918,13.795918,11.193878,3.275510,0.000000,0.275510,8.428571,11.428571,8.642857,11.918367,13.989796,3.142857,0.000000,0.469388,3.234694,1.836735,1.500000,11.173469,11.142857,0.561224,0.000000,0.775510,3.183673,5.734694,9.091837,14.704082,6.959184,0.020408,0.000000,0.551020,4.704082,11.040816,14.663265,13.897959,3.826531,0.000000,0.000000,0.418367,1.897959,6.734694,14.132653,6.173469,0.530612,0.000000,0.000000,0.000000,1.153061,11.061224,11.132653,1.551020,0.122449,0.000000,0.000000,0.000000,3.846939,13.571429,5.091837,0.336735,0.142857,0.000000
0.000000,0.340967,5.839695,12.326972,12.395674,6.043257,0.741730,0.002545,0.007634,2.162850,10.924936,12.513995,12.272265,9.162850,1.361323,0.003817,0.019084,2.643766,10.175573,9.699746,10.179389,6.541985,0.870229,0.002545,0.005089,2.048346,9.526718,13.793893,11.958015,4.211196,0.395674,0.000000,0.000000,1.092875,8.053435,14.143766,11.670483,3.404580,0.229008,0.000000,0.016539,0.893130,8.176845,10.161578,11.067430,5.408397,0.333333,0.000000,0.020356,1.171756,9.370229,10.669211,12.005089,7.749364,1.211196,0.011450,0.001272,0.333333,6.250636,12.618321,12.259542,6.035623,1.111959,0.027990
0.000000,0.034539,1.842105,9.286184,9.157895,1.735197,0.057566,0.016447,0.000000,0.243421,6.383224,13.199013,6.916118,1.067434,0.299342,0.065789,0.001645,0.968750,10.896382,10.126645,1.675987,1.223684,1.088816,0.083882,0.000000,2.509868,13.644737,7.455592,2.858553,4.078947,1.866776,0.011513,0.003289,4.555921,14.514803,10.952303,11.399671,10.723684,2.603618,0.000000,0.110197,4.047697,13.555921,11.894737,10.371711,11.809211,6.360197,0.110197,0.046053,1.138158,8.404605,10.993421,9.281250,9.782895,7.427632,0.531250,0.000000,0.057566,1.856908,9.544408,13.934211,9.476974,3.715461,0.243421
